Id,Weekly_Sales
24_97_2013-04-12,18888.259703
24_97_2013-04-19,18112.0833755
24_97_2013-04-26,16829.4852283
24_97_2013-05-03,20648.9460841
24_97_2013-05-10,19878.394458
24_97_2013-05-17,18752.3010968
24_97_2013-05-24,18596.1339994
24_97_2013-05-31,17368.3950044
24_97_2013-06-07,21003.4462014
24_97_2013-06-14,19780.9569913
24_97_2013-06-21,19137.1316026
24_97_2013-06-28,19098.9687926
24_97_2013-07-05,22192.1450721
24_97_2013-07-12,21396.5236161
24_97_2013-07-19,20774.2523206
24_97_2013-07-26,19281.0180436
24_98_2012-11-02,10375.3545497
24_98_2012-11-09,9996.9022554
24_98_2012-11-16,9371.99456168
24_98_2012-11-23,12118.6836062
24_98_2012-11-30,7329.1748358
24_98_2012-12-07,10157.1915398
24_98_2012-12-14,10073.2581283
24_98_2012-12-21,15001.6865885
24_98_2012-12-28,8640.02463413
24_98_2013-01-04,8257.69706345
24_98_2013-01-11,8737.08619461
24_98_2013-01-18,8685.93245094
24_98_2013-01-25,8341.68688262
24_98_2013-02-01,8875.82665987
24_98_2013-02-08,10474.7742075
24_98_2013-02-15,10275.9190759
24_98_2013-02-22,8510.65915051
24_98_2013-03-01,9063.14644969
24_98_2013-03-08,8937.51167826
24_98_2013-03-15,8947.69222538
24_98_2013-03-22,8713.56267853
24_98_2013-03-29,8783.05047499
24_98_2013-04-05,9276.59768458
24_98_2013-04-12,9366.73749719
24_98_2013-04-19,9330.16577442
24_98_2013-04-26,9204.94454035
24_98_2013-05-03,9810.78206942
24_98_2013-05-10,9760.84498611
24_98_2013-05-17,9611.71521146
24_98_2013-05-24,9682.61530787
24_98_2013-05-31,9519.5221248
24_98_2013-06-07,10062.4551614
24_98_2013-06-14,9907.46143434
24_98_2013-06-21,9877.96548557
24_98_2013-06-28,9971.5349621
24_98_2013-07-05,10418.273051
24_98_2013-07-12,10347.8858815
24_98_2013-07-19,10250.7537166
24_98_2013-07-26,10018.0246148
24_99_2012-11-02,666.289316211
24_99_2012-11-09,881.57450909
24_99_2012-11-16,801.308267591
24_99_2012-11-23,5154.27563498
24_99_2012-12-07,964.631610073
24_99_2012-12-14,973.824485695
24_99_2012-12-21,2236.25387853
24_99_2012-12-28,55.6560420474
24_99_2013-01-04,169.19865856
24_99_2013-01-11,61.2562031694
24_99_2013-02-01,378.820847428
24_99_2013-02-08,1238.12053721
24_99_2013-02-15,752.016038748
24_99_2013-03-29,173.080316398
24_99_2013-04-05,214.472274221
24_99_2013-04-12,95.514114914
24_99_2013-04-19,67.536180402
24_99_2013-04-26,110.897866505
24_99_2013-05-03,62.6998539658
24_99_2013-05-10,38.612079372
24_99_2013-05-17,76.6681218414
24_99_2013-05-24,-38.3041919824
24_99_2013-05-31,12.820993235
24_99_2013-06-07,15.5814338092
24_99_2013-06-14,63.6240339467
24_99_2013-06-21,22.2528944019
24_99_2013-07-05,-45.4560361131
24_99_2013-07-19,-81.8772329965
24_99_2013-07-26,14.2058104808
25_99_2012-11-30,0
25_99_2012-12-21,0
25_1_2012-11-02,30476.6578591
25_1_2012-11-09,32542.7406915
25_1_2012-11-16,16576.4227032
25_1_2012-11-23,18724.4468472
25_1_2012-11-30,25388.7291817
25_1_2012-12-07,30928.8355578
25_1_2012-12-14,33206.8947697
25_1_2012-12-21,52427.9008243
25_1_2012-12-28,16576.1012424
25_1_2013-01-04,12912.1927205
25_1_2013-01-11,18470.1671671
25_1_2013-01-18,17435.9301524
25_1_2013-01-25,23147.4436737
25_1_2013-02-01,15706.1454998
25_1_2013-02-08,23381.9016439
25_1_2013-02-15,25920.7754148
25_1_2013-02-22,23400.1349572
25_1_2013-03-01,21474.146728
25_1_2013-03-08,22652.3964231
25_1_2013-03-15,19949.8048615
25_1_2013-03-22,23174.511535
25_1_2013-03-29,21974.7046006
25_1_2013-04-05,21643.308024
25_1_2013-04-12,16390.4929619
25_1_2013-04-19,16635.8255451
25_1_2013-04-26,19819.8009813
25_1_2013-05-03,16440.2730356
25_1_2013-05-10,16035.8301251
25_1_2013-05-17,18408.0662173
25_1_2013-05-24,15061.4137547
25_1_2013-05-31,16612.646791
25_1_2013-06-07,16454.2797587
25_1_2013-06-14,16597.1722189
25_1_2013-06-21,16405.8376374
25_1_2013-06-28,14824.99434
25_1_2013-07-05,16033.1721224
25_1_2013-07-12,16088.0445269
25_1_2013-07-19,14836.9616335
25_1_2013-07-26,17740.6745383
25_2_2012-11-02,37178.9923993
25_2_2012-11-09,36405.1745751
25_2_2012-11-16,36115.4011353
25_2_2012-11-23,35081.5204185
25_2_2012-11-30,38610.7261354
25_2_2012-12-07,37730.5422409
25_2_2012-12-14,36895.9936659
25_2_2012-12-21,60146.8647145
25_2_2012-12-28,29326.0880098
25_2_2013-01-04,32482.8761107
25_2_2013-01-11,33625.7777383
25_2_2013-01-18,33872.0569287
25_2_2013-01-25,31897.2716494
25_2_2013-02-01,35297.1876547
25_2_2013-02-08,30400.8400647
25_2_2013-02-15,33706.603422
25_2_2013-02-22,32526.3548424
25_2_2013-03-01,34186.5630799
25_2_2013-03-08,33709.2991581
25_2_2013-03-15,34511.1846782
25_2_2013-03-22,33359.8925309
25_2_2013-03-29,33663.4166857
25_2_2013-04-05,34852.6110061
25_2_2013-04-12,36499.1720799
25_2_2013-04-19,36334.3851287
25_2_2013-04-26,35203.6228636
25_2_2013-05-03,37385.0699534
25_2_2013-05-10,37424.3827183
25_2_2013-05-17,36537.2238806
25_2_2013-05-24,37541.3240039
25_2_2013-05-31,36928.14791
25_2_2013-06-07,38058.1619578
25_2_2013-06-14,37914.8195601
25_2_2013-06-21,37883.0446089
25_2_2013-06-28,38304.6448696
25_2_2013-07-05,38973.2387226
25_2_2013-07-12,38858.6693932
25_2_2013-07-19,39142.5894924
25_2_2013-07-26,38070.6505577
25_3_2012-11-02,10117.1033989
25_3_2012-11-09,10722.7962831
25_3_2012-11-16,9091.02289272
25_3_2012-11-23,10371.5349021
25_3_2012-11-30,13661.8764693
25_3_2012-12-07,11706.8944871
25_3_2012-12-14,12290.4476287
25_3_2012-12-21,19132.4884787
25_3_2012-12-28,8351.89280678
25_3_2013-01-04,12304.3599541
25_3_2013-01-11,6116.93218823
25_3_2013-01-18,7455.59665038
25_3_2013-01-25,7194.74968279
25_3_2013-02-01,10281.0738327
25_3_2013-02-08,7812.66314495
25_3_2013-02-15,8029.62971194
25_3_2013-02-22,7284.75861696
25_3_2013-03-01,5301.34081414
25_3_2013-03-08,6130.68108303
25_3_2013-03-15,7884.46595551
25_3_2013-03-22,8227.86663516
25_3_2013-03-29,9614.26237201
25_3_2013-04-05,6826.39222733
25_3_2013-04-12,9200.39956025
25_3_2013-04-19,10267.4253046
25_3_2013-04-26,10642.5736143
25_3_2013-05-03,8740.20234921
25_3_2013-05-10,9930.76175075
25_3_2013-05-17,10424.9541366
25_3_2013-05-24,12300.9066071
25_3_2013-05-31,13001.1403733
25_3_2013-06-07,10165.3861883
25_3_2013-06-14,11218.5846696
25_3_2013-06-21,12355.7553946
25_3_2013-06-28,13809.5955615
25_3_2013-07-05,10812.1750541
25_3_2013-07-12,11885.599292
25_3_2013-07-19,13170.9368975
25_3_2013-07-26,13508.7331639
25_4_2012-11-02,21347.1672703
25_4_2012-11-09,20929.0231195
25_4_2012-11-16,22880.1042379
25_4_2012-11-23,21052.1229721
25_4_2012-11-30,21154.7904472
25_4_2012-12-07,21582.9730354
25_4_2012-12-14,21143.0282128
25_4_2012-12-21,25767.5823282
25_4_2012-12-28,18710.0215668
25_4_2013-01-04,21534.1067336
25_4_2013-01-11,18469.9862956
25_4_2013-01-18,18414.0804554
25_4_2013-01-25,17569.5100153
25_4_2013-02-01,19142.9135593
25_4_2013-02-08,16916.6770467
25_4_2013-02-15,18444.6274726
25_4_2013-02-22,17999.179356
25_4_2013-03-01,19161.7522869
25_4_2013-03-08,18848.7994491
25_4_2013-03-15,18990.0165651
25_4_2013-03-22,18437.7328908
25_4_2013-03-29,18402.0826822
25_4_2013-04-05,19458.4893417
25_4_2013-04-12,19899.5068887
25_4_2013-04-19,19697.3712779
25_4_2013-04-26,19152.1919485
25_4_2013-05-03,20540.3974596
25_4_2013-05-10,20410.990829
25_4_2013-05-17,19952.9277986
25_4_2013-05-24,20166.204614
25_4_2013-05-31,19805.333014
25_4_2013-06-07,20840.783275
25_4_2013-06-14,20646.5823575
25_4_2013-06-21,20491.9576083
25_4_2013-06-28,20498.4266754
25_4_2013-07-05,21349.5029073
25_4_2013-07-12,21165.5242642
25_4_2013-07-19,21123.8636564
25_4_2013-07-26,20600.4432245
25_5_2012-11-02,18017.3210825
25_5_2012-11-09,19266.2093697
25_5_2012-11-16,16976.4573047
25_5_2012-11-23,61051.6142116
25_5_2012-11-30,20252.7879037
25_5_2012-12-07,18204.2433906
25_5_2012-12-14,19636.2010127
25_5_2012-12-21,50378.1902085
25_5_2012-12-28,18543.8954866
25_5_2013-01-04,10472.1797058
25_5_2013-01-11,10187.5102949
25_5_2013-01-18,9248.49210828
25_5_2013-01-25,13064.3560928
25_5_2013-02-01,11632.7932925
25_5_2013-02-08,11876.3784849
25_5_2013-02-15,13867.8307231
25_5_2013-02-22,12994.741916
25_5_2013-03-01,12194.7312715
25_5_2013-03-08,12833.5238144
25_5_2013-03-15,10741.9024206
25_5_2013-03-22,12822.3495788
25_5_2013-03-29,11776.7644946
25_5_2013-04-05,12241.3137029
25_5_2013-04-12,8370.69721524
25_5_2013-04-19,8371.62211306
25_5_2013-04-26,10449.792815
25_5_2013-05-03,8743.62723998
25_5_2013-05-10,8250.0018605
25_5_2013-05-17,9668.12989385
25_5_2013-05-24,7085.97304933
25_5_2013-05-31,7939.00619458
25_5_2013-06-07,8517.3141895
25_5_2013-06-14,8400.41873542
25_5_2013-06-21,8053.58746448
25_5_2013-06-28,6712.01202286
25_5_2013-07-05,8230.92181386
25_5_2013-07-12,8051.21172375
25_5_2013-07-19,6834.00242756
25_5_2013-07-26,8590.40375245
25_6_2012-11-02,3361.9468061
25_6_2012-11-09,3273.6151757
25_6_2012-11-16,2029.11264178
25_6_2012-11-23,26611.7272907
25_6_2012-11-30,1625.51957792
25_6_2012-12-07,3541.40119292
25_6_2012-12-14,3478.54698354
25_6_2012-12-21,16591.7837253
25_6_2012-12-28,5288.95777666
25_6_2013-01-04,1994.77466847
25_6_2013-01-11,2507.72725297
25_6_2013-01-18,2503.30120878
25_6_2013-01-25,2311.07364746
25_6_2013-02-01,2236.11211083
25_6_2013-02-08,2298.13740031
25_6_2013-02-15,3008.51168302
25_6_2013-02-22,2202.16245947
25_6_2013-03-01,2486.65156724
25_6_2013-03-08,2437.68711836
25_6_2013-03-15,2501.49952253
25_6_2013-03-22,2394.78503852
25_6_2013-03-29,2404.42171478
25_6_2013-04-05,2705.9086721
25_6_2013-04-12,2858.04609512
25_6_2013-04-19,2853.43965044
25_6_2013-04-26,2772.50632862
25_6_2013-05-03,3161.40459122
25_6_2013-05-10,3140.81515553
25_6_2013-05-17,3000.54828777
25_6_2013-05-24,3048.20627782
25_6_2013-05-31,2943.48265115
25_6_2013-06-07,3232.50232804
25_6_2013-06-14,3188.21739828
25_6_2013-06-21,3158.50644555
25_6_2013-06-28,3153.19469498
25_6_2013-07-05,3406.29277591
25_6_2013-07-12,3363.738617
25_6_2013-07-19,3248.47837283
25_6_2013-07-26,3059.52279256
25_7_2012-11-02,25675.3551986
25_7_2012-11-09,25819.2039901
25_7_2012-11-16,25717.5854197
25_7_2012-11-23,69881.286799
25_7_2012-11-30,42254.9745237
25_7_2012-12-07,26277.8225533
25_7_2012-12-14,26551.7777073
25_7_2012-12-21,77288.8484407
25_7_2012-12-28,14273.3294714
25_7_2013-01-04,6521.40944315
25_7_2013-01-11,12116.6642081
25_7_2013-01-18,10995.5319799
25_7_2013-01-25,12619.4570799
25_7_2013-02-01,10023.7892208
25_7_2013-02-08,10251.1154078
25_7_2013-02-15,10896.5308444
25_7_2013-02-22,13477.3034502
25_7_2013-03-01,15594.8623673
25_7_2013-03-08,15397.8947859
25_7_2013-03-15,13628.3066767
25_7_2013-03-22,14263.0212407
25_7_2013-03-29,13087.7227254
25_7_2013-04-05,16220.1763874
25_7_2013-04-12,13437.0337155
25_7_2013-04-19,12886.1236575
25_7_2013-04-26,13538.7036355
25_7_2013-05-03,15340.935018
25_7_2013-05-10,14478.0001737
25_7_2013-05-17,14685.7716039
25_7_2013-05-24,12606.4669277
25_7_2013-05-31,12497.873736
25_7_2013-06-07,15690.0487844
25_7_2013-06-14,15038.023688
25_7_2013-06-21,14257.3538007
25_7_2013-06-28,12891.2888757
25_7_2013-07-05,16549.113094
25_7_2013-07-12,15860.2642138
25_7_2013-07-19,14487.5832206
25_7_2013-07-26,14864.2704069
25_8_2012-11-02,32478.446189
25_8_2012-11-09,32442.7686947
25_8_2012-11-16,30508.2229266
25_8_2012-11-23,29641.1975599
25_8_2012-11-30,31053.1049158
25_8_2012-12-07,32515.4570174
25_8_2012-12-14,32484.9671598
25_8_2012-12-21,44020.8999527
25_8_2012-12-28,26543.3268656
25_8_2013-01-04,27184.4241998
25_8_2013-01-11,28758.6043003
25_8_2013-01-18,28408.9322182
25_8_2013-01-25,28745.1890432
25_8_2013-02-01,29979.9916646
25_8_2013-02-08,27932.1206148
25_8_2013-02-15,29414.1577368
25_8_2013-02-22,29214.4590471
25_8_2013-03-01,29961.9265822
25_8_2013-03-08,29828.3302443
25_8_2013-03-15,29297.6485248
25_8_2013-03-22,29372.5474312
25_8_2013-03-29,29001.1089917
25_8_2013-04-05,29990.9134298
25_8_2013-04-12,29191.8795887
25_8_2013-04-19,28953.8316446
25_8_2013-04-26,29011.7332201
25_8_2013-05-03,29652.8584916
25_8_2013-05-10,29366.5112291
25_8_2013-05-17,29384.6074362
25_8_2013-05-24,28806.2139065
25_8_2013-05-31,28734.21084
25_8_2013-06-07,29745.5996724
25_8_2013-06-14,29519.3185923
25_8_2013-06-21,29256.3039721
25_8_2013-06-28,28859.450481
25_8_2013-07-05,29971.2816242
25_8_2013-07-12,29736.4257795
25_8_2013-07-19,29425.6625762
25_8_2013-07-26,29515.4788274
25_9_2012-11-02,11961.3370224
25_9_2012-11-09,9883.03763692
25_9_2012-11-16,11269.3350083
25_9_2012-11-23,24072.5598178
25_9_2012-11-30,12364.5826866
25_9_2012-12-07,12099.9517719
25_9_2012-12-14,9810.90208668
25_9_2012-12-21,25440.3634926
25_9_2012-12-28,10295.6779409
25_9_2013-01-04,5246.2015958
25_9_2013-01-11,12503.7797384
25_9_2013-01-18,12989.6773696
25_9_2013-01-25,7902.27853362
25_9_2013-02-01,8610.14331254
25_9_2013-02-08,6915.31113846
25_9_2013-02-15,8077.23807667
25_9_2013-02-22,9003.65193731
25_9_2013-03-01,12572.0919869
25_9_2013-03-08,11210.6862304
25_9_2013-03-15,13050.2332601
25_9_2013-03-22,9998.93930814
25_9_2013-03-29,10610.8997784
25_9_2013-04-05,12966.3392245
25_9_2013-04-12,16893.197826
25_9_2013-04-19,16281.6935786
25_9_2013-04-26,13236.0755461
25_9_2013-05-03,18048.9247192
25_9_2013-05-10,18012.9353459
25_9_2013-05-17,15730.9690757
25_9_2013-05-24,18141.3236133
25_9_2013-05-31,16523.2649429
25_9_2013-06-07,18744.4318168
25_9_2013-06-14,18265.837377
25_9_2013-06-21,18057.3984751
25_9_2013-06-28,19013.1768177
25_9_2013-07-05,20044.8621468
25_9_2013-07-12,19639.8062269
25_9_2013-07-19,20437.5159517
25_9_2013-07-26,17754.9167006
25_10_2012-11-02,24830.6053928
25_10_2012-11-09,25077.1668067
25_10_2012-11-16,22489.9697021
25_10_2012-11-23,29402.454586
25_10_2012-11-30,25959.1489959
25_10_2012-12-07,25172.3158334
25_10_2012-12-14,25420.9096084
25_10_2012-12-21,30282.9976069
25_10_2012-12-28,19767.7415641
25_10_2013-01-04,21782.8790248
25_10_2013-01-11,17671.807754
25_10_2013-01-18,17343.9064652
25_10_2013-01-25,18272.1846355
25_10_2013-02-01,16957.9459675
25_10_2013-02-08,17954.0979945
25_10_2013-02-15,17895.8572517
25_10_2013-02-22,19127.3908819
25_10_2013-03-01,19629.7124736
25_10_2013-03-08,19693.4630779
25_10_2013-03-15,19028.8825568
25_10_2013-03-22,19474.6468654
25_10_2013-03-29,19104.6338055
25_10_2013-04-05,19905.6209786
25_10_2013-04-12,18745.4686808
25_10_2013-04-19,18613.5555878
25_10_2013-04-26,19022.3258049
25_10_2013-05-03,19227.6598469
25_10_2013-05-10,19015.4027256
25_10_2013-05-17,19370.7747629
25_10_2013-05-24,18626.9290841
25_10_2013-05-31,18814.2780018
25_10_2013-06-07,19656.6145721
25_10_2013-06-14,19556.3728639
25_10_2013-06-21,19387.6049695
25_10_2013-06-28,18977.130266
25_10_2013-07-05,20046.416616
25_10_2013-07-12,19930.6427553
25_10_2013-07-19,19701.8123415
25_10_2013-07-26,20196.5955185
25_11_2012-11-02,11724.2112084
25_11_2012-11-09,10958.302009
25_11_2012-11-16,11404.1308865
25_11_2012-11-23,15236.8302987
25_11_2012-11-30,14965.1608567
25_11_2012-12-07,12020.7307514
25_11_2012-12-14,11221.8140187
25_11_2012-12-21,17849.3941183
25_11_2012-12-28,9797.53432062
25_11_2013-01-04,10295.0896802
25_11_2013-01-11,8854.945493
25_11_2013-01-18,8832.82505373
25_11_2013-01-25,7189.35640141
25_11_2013-02-01,10346.9672515
25_11_2013-02-08,8569.53673857
25_11_2013-02-15,9077.79251788
25_11_2013-02-22,7653.4360653
25_11_2013-03-01,9478.66136926
25_11_2013-03-08,8934.52006148
25_11_2013-03-15,9325.84992854
25_11_2013-03-22,8289.39643818
25_11_2013-03-29,8312.4759119
25_11_2013-04-05,9897.41499279
25_11_2013-04-12,10911.6005855
25_11_2013-04-19,10602.1990714
25_11_2013-04-26,9589.62770016
25_11_2013-05-03,11872.6890132
25_11_2013-05-10,11699.9802482
25_11_2013-05-17,10835.6655162
25_11_2013-05-24,11362.3075748
25_11_2013-05-31,10702.5754618
25_11_2013-06-07,12241.5526533
25_11_2013-06-14,11932.4554756
25_11_2013-06-21,11706.7027891
25_11_2013-06-28,11806.7525467
25_11_2013-07-05,12982.5349603
25_11_2013-07-12,12694.1819955
25_11_2013-07-19,12657.3582459
25_11_2013-07-26,11645.924128
25_12_2012-11-02,2810.26015213
25_12_2012-11-09,2548.01592918
25_12_2012-11-16,2791.02322554
25_12_2012-11-23,2652.75069047
25_12_2012-11-30,2310.85624912
25_12_2012-12-07,2901.86383923
25_12_2012-12-14,2610.36609288
25_12_2012-12-21,2567.62030403
25_12_2012-12-28,1509.18909104
25_12_2013-01-04,1592.9458422
25_12_2013-01-11,2729.12514717
25_12_2013-01-18,2856.58469168
25_12_2013-01-25,2136.55510976
25_12_2013-02-01,2473.454474
25_12_2013-02-08,1777.92726207
25_12_2013-02-15,2229.2679437
25_12_2013-02-22,2283.78431644
25_12_2013-03-01,2690.42276826
25_12_2013-03-08,2538.49544378
25_12_2013-03-15,2873.73435039
25_12_2013-03-22,2464.76933072
25_12_2013-03-29,2612.23993105
25_12_2013-04-05,2815.66498259
25_12_2013-04-12,3469.84822991
25_12_2013-04-19,3433.58965431
25_12_2013-04-26,3027.68209001
25_12_2013-05-03,3613.08979987
25_12_2013-05-10,3661.31190437
25_12_2013-05-17,3364.23259467
25_12_2013-05-24,3783.23527005
25_12_2013-05-31,3588.24087082
25_12_2013-06-07,3770.56700729
25_12_2013-06-14,3750.7325048
25_12_2013-06-21,3772.4476286
25_12_2013-06-28,3969.924704
25_12_2013-07-05,3979.64012617
25_12_2013-07-12,3970.92399538
25_12_2013-07-19,4135.39331307
25_12_2013-07-26,3774.37530041
25_13_2012-11-02,25493.5948326
25_13_2012-11-09,25156.1372134
25_13_2012-11-16,26478.9818262
25_13_2012-11-23,24102.7926138
25_13_2012-11-30,25609.4258331
25_13_2012-12-07,25801.0716774
25_13_2012-12-14,25468.7990332
25_13_2012-12-21,24826.3010298
25_13_2012-12-28,19768.6581591
25_13_2013-01-04,24474.5480745
25_13_2013-01-11,23902.8685654
25_13_2013-01-18,23971.4798666
25_13_2013-01-25,23151.0278437
25_13_2013-02-01,24587.2450969
25_13_2013-02-08,20822.8450087
25_13_2013-02-15,22940.2689502
25_13_2013-02-22,23211.8367413
25_13_2013-03-01,23994.9347218
25_13_2013-03-08,23789.9540676
25_13_2013-03-15,24101.4504216
25_13_2013-03-22,23625.934915
25_13_2013-03-29,23726.3462745
25_13_2013-04-05,24378.0713096
25_13_2013-04-12,25043.9668203
25_13_2013-04-19,24981.348307
25_13_2013-04-26,24537.2179196
25_13_2013-05-03,25588.7061574
25_13_2013-05-10,25575.7592756
25_13_2013-05-17,25152.1274324
25_13_2013-05-24,25512.529243
25_13_2013-05-31,25210.4939208
25_13_2013-06-07,25831.3390672
25_13_2013-06-14,25737.327838
25_13_2013-06-21,25692.9283354
25_13_2013-06-28,25816.5820893
25_13_2013-07-05,26254.9012817
25_13_2013-07-12,26171.7310481
25_13_2013-07-19,26145.5558198
25_13_2013-07-26,25616.1015434
25_14_2012-11-02,13845.7141285
25_14_2012-11-09,14276.0083648
25_14_2012-11-16,15221.7215811
25_14_2012-11-23,33263.2203939
25_14_2012-11-30,16386.2326037
25_14_2012-12-07,14121.2579468
25_14_2012-12-14,14650.1433815
25_14_2012-12-21,39432.8839547
25_14_2012-12-28,15297.0322953
25_14_2013-01-04,10823.9351646
25_14_2013-01-11,9080.85677041
25_14_2013-01-18,8649.3701232
25_14_2013-01-25,10086.3106137
25_14_2013-02-01,8622.65312895
25_14_2013-02-08,8957.82087398
25_14_2013-02-15,9494.7096983
25_14_2013-02-22,10050.563859
25_14_2013-03-01,10098.6096082
25_14_2013-03-08,10301.611359
25_14_2013-03-15,9435.72064667
25_14_2013-03-22,10204.5596448
25_14_2013-03-29,9739.22753899
25_14_2013-04-05,10351.0214603
25_14_2013-04-12,8800.79407798
25_14_2013-04-19,8768.76361554
25_14_2013-04-26,9557.64425505
25_14_2013-05-03,9313.72726523
25_14_2013-05-10,9058.42113981
25_14_2013-05-17,9518.34242459
25_14_2013-05-24,8430.74319947
25_14_2013-05-31,8679.38727662
25_14_2013-06-07,9329.38433121
25_14_2013-06-14,9214.92967754
25_14_2013-06-21,9014.59768556
25_14_2013-06-28,8411.24787378
25_14_2013-07-05,9427.75944799
25_14_2013-07-12,9288.01049143
25_14_2013-07-19,8647.93452062
25_14_2013-07-26,9211.990659
25_16_2012-11-02,2953.26314131
25_16_2012-11-09,-2964.64888856
25_16_2012-11-16,2099.56103447
25_16_2012-11-23,1034.82346899
25_16_2012-11-30,-6373.62713004
25_16_2012-12-07,2368.89686106
25_16_2012-12-14,-4031.03603236
25_16_2012-12-21,10790.4774724
25_16_2012-12-28,2160.39882198
25_16_2013-01-04,-1113.25191837
25_16_2013-01-11,16646.2312229
25_16_2013-01-18,17886.6352532
25_16_2013-01-25,3550.55944336
25_16_2013-02-01,8485.12364178
25_16_2013-02-08,3374.04615033
25_16_2013-02-15,3426.65551462
25_16_2013-02-22,4659.72507653
25_16_2013-03-01,13809.6656301
25_16_2013-03-08,9945.30965714
25_16_2013-03-15,15043.2518492
25_16_2013-03-22,6453.2779295
25_16_2013-03-29,8078.24049383
25_16_2013-04-05,14049.2210109
25_16_2013-04-12,25039.9476686
25_16_2013-04-19,23334.1371574
25_16_2013-04-26,14844.0664089
25_16_2013-05-03,27691.1977153
25_16_2013-05-10,27477.6818355
25_16_2013-05-17,20842.5309448
25_16_2013-05-24,27419.5693875
25_16_2013-05-31,22683.1924006
25_16_2013-06-07,28252.8175871
25_16_2013-06-14,26773.4524382
25_16_2013-06-21,26067.095309
25_16_2013-06-28,28565.8341024
25_16_2013-07-05,30817.6664474
25_16_2013-07-12,29541.3758126
25_16_2013-07-19,31254.748105
25_16_2013-07-26,23384.328194
25_17_2012-11-02,12498.7065184
25_17_2012-11-09,12942.1425931
25_17_2012-11-16,12232.0437819
25_17_2012-11-23,16140.0133572
25_17_2012-11-30,14443.7688083
25_17_2012-12-07,12752.0026361
25_17_2012-12-14,13264.0447544
25_17_2012-12-21,24131.3608802
25_17_2012-12-28,11281.4001384
25_17_2013-01-04,9672.99650533
25_17_2013-01-11,9112.61038488
25_17_2013-01-18,8891.10172996
25_17_2013-01-25,10112.5125864
